id,codigo,nombre,ubicacion
PC499,PC499,Av. Francisco Bilbao / esq. Av. José M. Infante,POINT(-70.62099023505739 -33.44017006902675)
PC500,PC500,Av. Francisco Bilbao / esq. Avenida Salvador,POINT(-70.62483055615965 -33.4411471020365)
PC501,PC501,Av. Francisco Bilbao / esq. Avenida Italia,POINT(-70.62611189096782 -33.44170320845361)
PC502,PC502,Av. Francisco Bilbao / esq. Avenida Seminario,POINT(-70.62918792814175 -33.44237400786632)
PJ273,PJ273,Salvador Gutiérrez / esq. Neptuno,POINT(-70.71851388225419 -33.4217193235634)
PJ274,PJ274,Salvador Gutiérrez / esq. Samuel Izquierdo,POINT(-70.71382300083326 -33.42251900307723)
PJ275,PJ275,Salvador Gutiérrez / esq. Catamarca,POINT(-70.71027400953814 -33.423250936011875)
PJ276,PJ276,Salvador Gutiérrez / esq. Jujuy,POINT(-70.70596099823916 -33.42412800361684)
PJ277,PJ277,Salvador Gutiérrez / esq. Radal,POINT(-70.70309885186107 -33.424697397177866)
PJ278,PJ278,Salvador Gutiérrez / esq. Santiago de Uriona,POINT(-70.70016999827145 -33.42530600320022)
PJ279,PJ279,Salvador Gutiérrez / esq. La Plata,POINT(-70.69571999459302 -33.42620799803045)
PJ281,PJ281,Salvador Gutiérrez / esq. Mendoza,POINT(-70.69274700040054 -33.42681699778641)
PJ282,PJ282,Mendoza / esq. Padre Tadeo,POINT(-70.69309599661914 -33.42917600185974)
PJ283,PJ283,Mendoza / esq. Avenida Mapocho,POINT(-70.69337600327812 -33.430700996657485)
PJ284,PJ284,Parada 4 / Tropezón,POINT(-70.69268699607036 -33.43183499995825)
PJ285,PJ285,Parada 1 / Villasana - Avenida Mapocho,POINT(-70.68861799859506 -33.43264200257634)
PJ286,PJ286,Parada 1 / Dr. García G. - Av. Mapocho,POINT(-70.68504099896549 -33.43290399916166)
PJ287,PJ287,Parada 3 / Matucana - Av. Mapocho,POINT(-70.68195099586082 -33.433041996908294)
PA387,PA387,Avenida Mapocho / esq. Herrera,POINT(-70.67856099897243 -33.43289900362569)
PA388,PA388,Parada / Población Mapocho,POINT(-70.67555399659317 -33.43260900309976)
PA405,PA405,Avenida Mapocho / esq. General Bulnes,POINT(-70.67146699613191 -33.43232200316051)
PA390,PA390,Avenida Mapocho / esq. Ricardo Cumming,POINT(-70.66941397578186 -33.432205775106894)
PA391,PA391,Avenida Mapocho / esq. Gral. Baquedano,POINT(-70.66655199420829 -33.43213099621941)
PA299,PA299,Hermanos Amunátegui / esq. General Mackenna,POINT(-70.65735267397454 -33.43345473528284)
PA300,PA300,Parada 9 / Estación Mapocho,POINT(-70.65389067389125 -33.43323522937182)
PA409,PA409,Parada / Puente Loreto,POINT(-70.64301600352685 -33.43400599672268)
PA410,PA410,Parada 3 / Puente Purísima,POINT(-70.63915700317868 -33.43490299585817)
PA411,PA411,Parada 1 / Facultad de Derecho,POINT(-70.63558699745472 -33.43572899514825)
PC505,PC505,Parada / Puente Racamalac,POINT(-70.63074619711608 -33.43443491633283)
PC506,PC506,Parada / Clínica Santa María,POINT(-70.62858799679005 -33.4334330037163)
PC507,PC507,Parada 8 / (M) Salvador,POINT(-70.62598999274378 -33.43110531166899)
PC508,PC508,Avenida Santa María / esq. J. Ewards de Ferrari,POINT(-70.62432287350231 -33.42854270048419)
PC317,PC317,Parada / Clínica Indisa,POINT(-70.61686779402812 -33.421428345271536)
PC318,PC318,Avenida Santa María / esq. Av. Pedro de Valdivia,POINT(-70.61515266437797 -33.420917709979165)
PC319,PC319,Avenida Santa María / esq. Padre Letelier,POINT(-70.61185200029144 -33.41912600336861)
PC320,PC320,Avenida Santa María / esq. Puente Los Leones,POINT(-70.60981900032944 -33.417722998617826)
PC211,PC211,Avenida Vitacura / esq. Paul Claudel,POINT(-70.59824754845968 -33.4060214547896)
PC212,PC212,Avenida Vitacura / esq. Navidad,POINT(-70.59632800218884 -33.40422300290834)
PC213,PC213,Avenida Vitacura / esq. Alonso de Córdova,POINT(-70.5941299959743 -33.40218599893019)
PC214,PC214,Parada / Plaza Lo Castillo,POINT(-70.59133954428854 -33.40010552838375)
PC263,PC263,Parada / Plaza Lo Castillo,POINT(-70.59171299573946 -33.400054996009565)
PC264,PC264,Avenida Vitacura / esq. Alonso de Córdova,POINT(-70.59365499583967 -33.40148300238392)
PC265,PC265,Avenida Vitacura / esq. Francisco de Aguirre,POINT(-70.59598699510045 -33.40367899961321)
PC266,PC266,Avenida Vitacura / esq. Nueva Costanera,POINT(-70.59839699832477 -33.405938002852125)
PC338,PC338,Av. Los Conquistadores / esq. Los Hidalgos,POINT(-70.60943566322567 -33.413707542063236)
PC339,PC339,Av. Los Conquistadores / esq. Avenida El Cerro,POINT(-70.61137531702602 -33.41543201040369)
PC340,PC340,Av. Los Conquistadores / esq. Padre Letelier,POINT(-70.61338729643735 -33.417225217696306)
PC341,PC341,Av. Los Conquistadores / esq. Av. Pedro de Valdivia,POINT(-70.61538052859032 -33.41900041755713)
PC342,PC342,Parada / Clínica Indisa,POINT(-70.6173340162208 -33.42072154084849)
PC343,PC343,Avenida Bellavista / esq. Los Piñones,POINT(-70.62537300114337 -33.42849200145701)
PC344,PC344,Avenida Bellavista / esq. Magallanes,POINT(-70.6277299941803 -33.430392997059904)
PC345,PC345,Parada / Clínica Santa María,POINT(-70.62965999957008 -33.4322320019135)
PC346,PC346,Parada / Colegio María Inmaculada,POINT(-70.6327224346114 -33.43402510857776)
PC347,PC347,Parada 4 / Facultad de Derecho,POINT(-70.63508100169244 -33.43466199602876)
PB668,PB668,Parada 2 / Puente Purísima,POINT(-70.63950200139428 -33.43435600273139)
PB669,PB669,Bellavista / esq. Patronato,POINT(-70.6434211424406 -33.43316517421407)
PB670,PB670,Bellavista / esq. Manzano,POINT(-70.64577499832309 -33.43263499984345)
PA397,PA397,Parada / Mercado de Anticuarios,POINT(-70.66520765911842 -33.431389829480715)
PA412,PA412,Andes / esq. Ricardo Cumming,POINT(-70.66869927060645 -33.432957244532766)
PA413,PA413,Andes / esq. General Bulnes,POINT(-70.67087148744339 -33.43306191281293)
PA414,PA414,Andes / esq. Rafael Sotomayor,POINT(-70.67379710076554 -33.43325882210325)
PA415,PA415,Andes / esq. Maipú,POINT(-70.67703500063651 -33.43349200265586)
PJ288,PJ288,Parada 1 / Patricio Lynch - Andes,POINT(-70.68116232365631 -33.43373409063171)
PJ289,PJ289,Parada 2 / Lourdes - Andes,POINT(-70.68698099368478 -33.43410272451685)
PJ290,PJ290,Parada 2 / Alcérreca - Andes,POINT(-70.69081203929268 -33.43394124103277)
PJ291,PJ291,Parada 1 / Tropezón,POINT(-70.69213300081776 -33.430944998603835)
PJ292,PJ292,Salvador Gutiérrez / esq. Mendoza,POINT(-70.69234300096207 -33.4267589968161)
PJ294,PJ294,Salvador Gutiérrez / esq. La Plata,POINT(-70.69523484195352 -33.42618111069413)
PJ295,PJ295,Salvador Gutiérrez / esq. Santiago de Uriona,POINT(-70.6997139985688 -33.42528700331607)
PJ296,PJ296,Salvador Gutiérrez / esq. Radal,POINT(-70.7026417813229 -33.424690056186165)
PJ297,PJ297,Salvador Gutiérrez / esq. Jujuy,POINT(-70.70558699841169 -33.42408099595058)
PJ298,PJ298,Salvador Gutiérrez / esq. Catamarca,POINT(-70.70963899970802 -33.42326599575244)
PJ299,PJ299,Salvador Gutiérrez / esq. Samuel Izquierdo,POINT(-70.71350393602448 -33.42248502176656)
PJ300,PJ300,Salvador Gutiérrez / esq. Neptuno,POINT(-70.71768333545882 -33.42175820926118)
PJ332,PJ332,Av. José J. Pérez / esq. Calle 3,POINT(-70.71673424292081 -33.43166543946971)
PJ397,PJ397,Av. José J. Pérez / esq. Mercurio,POINT(-70.71606184256596 -33.43184994277339)
PJ398,PJ398,Av. José J. Pérez / esq. M. Ibáñez,POINT(-70.71223700345156 -33.43266100236074)
PJ334,PJ334,Parada / Escuela Insigne Gabriela Mistral,POINT(-70.70999935834078 -33.43267195200321)
PJ335,PJ335,Parada 4 / Las Rejas - José J. Pérez,POINT(-70.7077234253054 -33.432559037111645)
PJ400,PJ400,Parada / Radal - José J. Pérez,POINT(-70.70447800145978 -33.43229999699514)
PJ337,PJ337,Av. José J. Pérez / esq. Eduardo Charme,POINT(-70.7018160044359 -33.43215499852924)
PJ338,PJ338,Av. José J. Pérez / esq. Antonio Ebner,POINT(-70.69838066644806 -33.431838108914526)
PJ1775,PJ1775,Av. José J. Pérez / esq. Ladrillero,POINT(-70.69628370325044 -33.43173717720208)
PJ403,PJ403,Parada 5 / Tropezón,POINT(-70.69362653252045 -33.431753975022914)
PA392,PA392,Avenida Mapocho / esq. Almirante Barroso,POINT(-70.66380339445361 -33.43213296227592)
PA228,PA228,Manuel Rodríguez / esq. Rosas,POINT(-70.66066700321801 -33.4354940022525)
PA229,PA229,Parada 13 / (M) Santa Ana,POINT(-70.66048789616396 -33.436669737881346)
PA332,PA332,Parada 2 / Liceo Uno,POINT(-70.65747422810776 -33.43911711304299)
PA417,PA417,Parada 3 / (M) Plaza de Armas,POINT(-70.6514489819476 -33.43854315036441)
PA334,PA334,Merced / esq. Miraflores,POINT(-70.64603371919036 -33.438038353692946)
PA419,PA419,Parada 1 / FAU Univers. de Chile,POINT(-70.63822199744435 -33.443224003960076)
PA420,PA420,Diagonal Paraguay / esq. Av.Vicuña Mackenna,POINT(-70.63414999460993 -33.44202100134143)
PC479,PC479,Avenida Paul Harris / esq. Pozo almonte,POINT(-70.53402500428999 -33.41656999923643)
PC480,PC480,Avenida Paul Harris / esq. Patricia,POINT(-70.53327799724262 -33.41902599786114)
PC481,PC481,Avenida Paul Harris / esq. Punitaqui,POINT(-70.53074649177051 -33.42127542933171)
PC1058,PC1058,Santa Zita / esq. Alejandro Fleming,POINT(-70.5317209583121 -33.423717544925616)
PC559,PC559,Seminario / esq. Rancagua,POINT(-70.629716004229 -33.44139500360982)
PC560,PC560,Seminario / esq. María L. Santander,POINT(-70.63018900355875 -33.43946600371896)
PC561,PC561,Parada 6 / Museo de Los Tajamares,POINT(-70.63074600009722 -33.43701199714361)
PA393,PA393,Parada 1 / Plaza Italia,POINT(-70.6357440932494 -33.43678815902079)
PA395,PA395,Parada 2 / (M) Bellas Artes,POINT(-70.64307804941068 -33.436470050284115)
PA260,PA260,Parada 1 / Santo Domingo - Miraflores,POINT(-70.64558432877321 -33.43552695868773)
PA421,PA421,Parada 2 / San Antonio - Santo Domingo,POINT(-70.64934679856376 -33.43596151807918)
PA422,PA422,Parada 4 / (M) Plaza de Armas,POINT(-70.65191544237204 -33.43625901423333)
PA264,PA264,Parada 2 / (M) Santa Ana,POINT(-70.65733722788163 -33.43684535377014)
PA426,PA426,Andes / esq. Avenida Brasil,POINT(-70.66480500032601 -33.432700996731256)
PA416,PA416,Parada 2 / Matucana - Andes,POINT(-70.68021899869245 -33.433678997119294)
PJ344,PJ344,Parada 2 / J.Miranda - Andes,POINT(-70.68251650563447 -33.43385162682773)
PJ345,PJ345,Parada 1 / Villasana-Andes,POINT(-70.68793224945708 -33.43404153107325)
PJ346,PJ346,Parada 6 / CESFAM Andes,POINT(-70.69196500321426 -33.43391700009232)
PJ347,PJ347,Parada 2 / Bismarck - Andes,POINT(-70.69507600283188 -33.43381399691693)
PJ404,PJ404,Parada 2 / A. Ebner - Andes,POINT(-70.69686500116433 -33.43375100112372)
PJ348,PJ348,Antonio Ebner / esq. Av. José J. Pérez,POINT(-70.69735800142074 -33.432267002861145)
PJ405,PJ405,Av. José J. Pérez / esq. Martín Gil,POINT(-70.70056900037457 -33.43195599571461)
PJ406,PJ406,Parada / Radal - José J. Pérez,POINT(-70.70396295942727 -33.43219024552272)
PJ351,PJ351,Parada 2 / Las Rejas - José J. Pérez,POINT(-70.70622200335914 -33.43233499870418)
PJ352,PJ352,Parada / Escuela Insigne Gabriela Mistral,POINT(-70.70925056804163 -33.43255800612118)
PJ353,PJ353,Av. José J. Pérez / esq. Lo Ampuero,POINT(-70.71187299870135 -33.43259700345584)
PJ354,PJ354,Av. José J. Pérez / esq. Samuel Izquierdo,POINT(-70.71565199623845 -33.43186999825538)
PI544,PI544,Avenida 5 de Abril / esq. Padre V. Irarrázaval,POINT(-70.69366399766234 -33.45971999680708)
PI546,PI546,Arica / esq. Ob. Manuel Umaña,POINT(-70.68415200489936 -33.45906925918117)
PA290,PA290,Parada 1 / Avenida España - Blanco,POINT(-70.66855391832259 -33.457889614780974)
PA433,PA433,Parada 1 / Escuela de Ingeniería,POINT(-70.66423144024544 -33.457210398270426)
PA434,PA434,Parada 1 / Plaza Ercilla,POINT(-70.66107382887773 -33.45694586422639)
PA435,PA435,Parada 4 / (M) Parque O'Higgins,POINT(-70.65684579699175 -33.46064316258938)
PA436,PA436,Avenida Matta / esq. Nataniel Cox,POINT(-70.65181493399642 -33.46004083426412)
PA658,PA658,Avenida Matta / esq. San Diego,POINT(-70.64946999803345 -33.45977500233448)
PA438,PA438,Parada 6 / (M) Matta,POINT(-70.64537931743754 -33.45896064629731)
PA439,PA439,Parada 5 / (M) Matta,POINT(-70.64353212628309 -33.45855822986703)
PA440,PA440,Avenida Matta / esq. Carmen,POINT(-70.63963676163756 -33.457739108058384)
PA666,PA666,Avenida Matta / esq. Sierra Bella,POINT(-70.63712500174917 -33.4572270016169)
PA442,PA442,Avenida Matta / esq. Avenida Portugal,POINT(-70.63346948949201 -33.456431272674166)
PD524,PD524,Parada 3 / (M) Irarrázaval,POINT(-70.62885200419208 -33.455451994989396)
PD525,PD525,Parada 3 / Conjunto Empart Ñuñoa,POINT(-70.62388000034257 -33.4583909969276)
PD644,PD644,Parada 1 / Villa Olímpica,POINT(-70.6185669371706 -33.46148383527855)
PD589,PD589,Parada 1 / Avenida Marathon,POINT(-70.61339492397455 -33.46186617771498)
PD115,PD115,Parada 1 / (M) Estadio Nacional,POINT(-70.6088400016055 -33.46213800169589)
PD116,PD116,Parada 1 / Los Tres Antonios,POINT(-70.60342799656688 -33.463395998645716)
PD590,PD590,Parada 1 / Pedagógico,POINT(-70.59701885541604 -33.464707250632976)
PD592,PD592,Parada 1 / CESFAM Salvador Bustos,POINT(-70.58897199608118 -33.46550499872115)
PD645,PD645,Parada 1 / Centro Olímpico Marlene Ahrens,POINT(-70.58235799841258 -33.467127002239685)
PD535,PD535,Parada 5 / (M) Grecia,POINT(-70.57639499631259 -33.46924000294886)
PD571,PD571,Parada 1 / Los Molineros - Av. Grecia,POINT(-70.56931397842479 -33.47065971765304)
PD572,PD572,Parada 1 / Ictinos - Avenida Grecia,POINT(-70.56369599501946 -33.471751997711735)
PD573,PD573,Parada 1 / Calle 1A - Avenida Grecia,POINT(-70.55849599598761 -33.47278299950376)
PD1322,PD1322,Parada 1 / Tobalaba - Avenida Grecia,POINT(-70.55612192512646 -33.47324909720534)
PD537,PD537,Avenida Grecia / esq. Los Tordos,POINT(-70.55288611223226 -33.47401098618745)
PD538,PD538,Avenida Grecia / esq. Las Garzas,POINT(-70.54809458355992 -33.47496673269929)
PD1323,PD1323,Avenida Grecia / esq. Av. Consistorial,POINT(-70.54403499714657 -33.475762002277506)
PD539,PD539,Parada / Municipalidad de Peñalolén,POINT(-70.54134799992408 -33.47630400019907)
PD540,PD540,Parada 1 / El Acueducto - Jacarandá,POINT(-70.53661111009995 -33.477238767943525)
PD541,PD541,Avenida Grecia / esq. Los Araucanos,POINT(-70.53207399578069 -33.478166999241594)
PD545,PD545,Avenida Grecia / esq. Los Picachos,POINT(-70.53131388625937 -33.47823321068033)
PD548,PD548,Avenida Grecia / esq. Jacarandá,POINT(-70.53522899839109 -33.47737799886946)
PD547,PD547,Avenida Grecia / esq. Amanecer,POINT(-70.53881666113439 -33.476683209343165)
PD1359,PD1359,Parada / Municipalidad de Peñalolén,POINT(-70.54228333041668 -33.475997100476405)
PD549,PD549,Avenida Grecia / esq. Palena,POINT(-70.54684999818876 -33.475097096541674)
PD550,PD550,Avenida Grecia / esq. Pasaje 444,POINT(-70.55138888164477 -33.474188769092166)
PD574,PD574,Parada 2 / Calle 1A - Avenida Grecia,POINT(-70.55680900234458 -33.472986997199556)
PD575,PD575,Parada 2 / Ictinos - Avenida Grecia,POINT(-70.56183699743792 -33.47201699731562)
PD576,PD576,Parada 2 / Los Molineros - Av. Grecia,POINT(-70.56768583377054 -33.47087946757671)
PD577,PD577,Parada 2 / Cruz Almeyda - Avenida Grecia,POINT(-70.5727899954714 -33.46986999664848)
PD553,PD553,Parada 4 / (M) Grecia,POINT(-70.57636287858571 -33.469121297124)
PD578,PD578,Parada 2 / Centro Olímpico Marlene Ahrens,POINT(-70.58118886828055 -33.46735481074618)
PD579,PD579,Parada 2 / CESFAM Salvador Bustos,POINT(-70.5897359947988 -33.46522699619196)
PD559,PD559,Parada 2 / Pedagógico,POINT(-70.59769199527335 -33.4645499982542)
PD581,PD581,Parada 2 / Los Tres Antonios,POINT(-70.6030870025024 -33.463495002678734)
PD582,PD582,Parada 2 / (M) Estadio Nacional,POINT(-70.60767273084923 -33.46214823292399)
PD583,PD583,Parada 2 / Avenida Marathon,POINT(-70.6125470043363 -33.46180099870502)
PD584,PD584,Parada 2 / Villa Olímpica,POINT(-70.61735122655553 -33.46146615706068)
PD585,PD585,Parada 2 / Conjunto Empart Ñuñoa,POINT(-70.62255491405114 -33.4596171876302)
PD564,PD564,Parada 2 / (M) Irarrázaval,POINT(-70.6281499969671 -33.4550099973604)
PA443,PA443,Avenida Matta / esq. Avenida Portugal,POINT(-70.63312121723345 -33.456023456396)
PA444,PA444,Avenida Matta / esq. Lira,POINT(-70.63667572517005 -33.45678019104988)
PA445,PA445,Avenida Matta / esq. Carmen,POINT(-70.63938753386161 -33.457336402815294)
PA446,PA446,Parada 2 / (M) Matta,POINT(-70.64296024934876 -33.458088926607566)
PA447,PA447,Parada 7 / (M) Matta,POINT(-70.64580077359368 -33.45867142713726)
PA448,PA448,Avenida Matta / esq. San Diego,POINT(-70.64880127455199 -33.45931955095567)
PA449,PA449,Avenida Matta / esq. Nataniel Cox,POINT(-70.65140126089845 -33.45970148945777)
PA450,PA450,Parada 1 / (M) Parque O'Higgins,POINT(-70.65687162179869 -33.46028309862717)
PA451,PA451,Parada 4 / Plaza Ercilla,POINT(-70.66132264561128 -33.456667654324136)
PA452,PA452,Parada 4 / Escuela de Ingeniería,POINT(-70.6637839160082 -33.456870350370465)
PA453,PA453,Parada 4 / Avenida España - Blanco,POINT(-70.66814699898934 -33.45753100001852)
PA278,PA278,Parada 2 / Bascuñán - Blanco,POINT(-70.67340890724866 -33.458332789532996)
PI547,PI547,Arica / esq. Jotabeche,POINT(-70.68489195880761 -33.458927447141484)
PI1182,PI1182,Arica / esq. Nicasio Retamales,POINT(-70.68761500081223 -33.45898600241964)
PJ341,PJ341,Parada 1 / Lourdes - Av. Mapocho,POINT(-70.68735589336261 -33.43275535428488)
PJ342,PJ342,Parada 1 / M. Rivas Vicuña - Mapocho,POINT(-70.68413984626837 -33.43293697516736)
PJ343,PJ343,Parada 1 / Matucana - Av. Mapocho,POINT(-70.68074500062284 -33.43301600062856)
PJ1757,PJ1757,Avenida Matucana / esq. Av.San Pablo,POINT(-70.68041116593366 -33.43560610075466)
PJ54,PJ54,Avenida Matucana / esq. Santo Domingo,POINT(-70.68022200086189 -33.43795799792376)
PA1,PA1,Parada 6 / (M) Quinta Normal,POINT(-70.68002107043489 -33.440124053127164)
PA599,PA599,Parada 4 / Hospital San Juan de Dios,POINT(-70.67980500392639 -33.44269499536827)
PA2,PA2,Chacabuco / esq. Romero,POINT(-70.67811137913374 -33.44815540173372)
PA368,PA368,Parada 4 / (M) Estación Central,POINT(-70.67712100129873 -33.45062800376459)
PA335,PA335,Parada 3 / (M) Unión Latinoamericana,POINT(-70.67219394794412 -33.44930137919641)
PA456,PA456,Avenida España / esq. Grajales,POINT(-70.66966199655107 -33.45242600288657)
PA457,PA457,Avenida España / esq. Toesca,POINT(-70.66913500274072 -33.454688995488034)
PA458,PA458,Avenida España / esq. Domeyko,POINT(-70.66864000308857 -33.45682400139796)
PA4,PA4,Parada / Liceo Iasura Dinator,POINT(-70.6792149956305 -33.44698800397027)
PA5,PA5,Parada 3 / Hospital San Juan de Dios,POINT(-70.67955814684481 -33.442902367700555)
PA547,PA547,Parada 3 / (M) Quinta Normal,POINT(-70.67976999683567 -33.440547000016956)
PA725,PA725,Avenida Matucana / esq. Rosas,POINT(-70.6800445946688 -33.43770300429534)
PJ493,PJ493,Avenida Mapocho / esq. Neptuno,POINT(-70.71921942970535 -33.425600093325144)
PJ494,PJ494,Avenida Mapocho / esq. Neuquén,POINT(-70.7166689993092 -33.42612099996069)
PJ495,PJ495,Avenida Mapocho / esq. Samuel Izquierdo,POINT(-70.71475799669199 -33.426490996116826)
PJ496,PJ496,Avenida Mapocho / esq. Lo Ampuero,POINT(-70.71126200151626 -33.427180003790866)
PJ497,PJ497,Avenida Mapocho / esq. Molina Lavín,POINT(-70.70907299517803 -33.427618003678774)
PJ498,PJ498,Avenida Mapocho / esq. Sergio Valdovinos,POINT(-70.70657499854393 -33.42808000399334)
PJ499,PJ499,Avenida Mapocho / esq. Radal,POINT(-70.70417586511107 -33.42849835458416)
PJ500,PJ500,Avenida Mapocho / esq. Martín Gil,POINT(-70.70105899639633 -33.4291079980919)
PJ501,PJ501,Avenida Mapocho / esq. Joaquín Valledor,POINT(-70.69763899715096 -33.42978899904661)
PJ502,PJ502,Avenida Mapocho / esq. Mendoza,POINT(-70.6935019955297 -33.431148995184806)
PJ454,PJ454,Parada 1 / CESFAM Andes,POINT(-70.6925659962453 -33.43367299898021)
PJ455,PJ455,Av. Coronel Robles / esq. Edison,POINT(-70.69251388352572 -33.436580434810885)
