id,nombre,destino,tipo,frecuencias
I05,I05,(M) Lo Ovalle,3,"[[3600, 19800, 8100], [19800, 23400, 720], [19800, 27000, 1200], [23400, 28800, 675], [23400, 32400, 818], [27000, 46800, 900], [28800, 34200, 900], [32400, 43200, 900], [34200, 45000, 900], [43200, 54000, 900], [45000, 50400, 900], [46800, 64800, 900], [50400, 59400, 900], [54000, 70200, 900], [59400, 66600, 900], [64800, 75600, 900], [66600, 73800, 900], [70200, 79200, 1125], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 1800]]"
I08,I08,Mall Arauco,3,"[[19800, 23400, 720], [19800, 27000, 1440], [23400, 28800, 284], [23400, 32400, 750], [27000, 46800, 900], [28800, 34200, 337], [32400, 43200, 720], [34200, 45000, 348], [43200, 54000, 771], [45000, 50400, 317], [46800, 64800, 900], [50400, 59400, 333], [54000, 70200, 852], [59400, 66600, 225], [64800, 75600, 900], [66600, 73800, 200], [70200, 79200, 818], [73800, 79200, 385], [75600, 79200, 900], [79200, 86400, 553]]"
I08N,I08n,La Farfana,3,"[[0, 3600, 1200], [3600, 19800, 1800]]"
I09,I09,(M) U. De Chile,3,"[[3600, 19800, 2314], [19800, 23400, 211], [19800, 27000, 720], [23400, 28800, 225], [23400, 32400, 529], [27000, 46800, 682], [28800, 34200, 225], [32400, 43200, 540], [34200, 45000, 270], [43200, 54000, 600], [45000, 50400, 284], [46800, 64800, 720], [50400, 59400, 264], [54000, 70200, 600], [59400, 66600, 300], [64800, 75600, 720], [66600, 73800, 327], [70200, 79200, 750], [73800, 79200, 415], [75600, 79200, 720], [79200, 86400, 600]]"
I09c,I09c,(M) Las Rejas,3,"[[23400, 28800, 900], [28800, 34200, 1080], [59400, 66600, 1440], [66600, 73800, 900]]"
I09e,I09e,Rinconada,3,"[[23400, 28800, 675], [28800, 34200, 2700], [59400, 66600, 900], [66600, 73800, 600]]"
I10,I10,(M) Quinta Normal,3,"[[19800, 23400, 514], [19800, 27000, 1200], [23400, 28800, 385], [23400, 32400, 818], [27000, 46800, 900], [28800, 34200, 540], [32400, 43200, 830], [34200, 45000, 514], [43200, 54000, 830], [45000, 50400, 600], [46800, 64800, 900], [50400, 59400, 529], [54000, 70200, 852], [59400, 66600, 450], [64800, 75600, 900], [66600, 73800, 514], [70200, 79200, 900], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 1028]]"
I10N,I10n,Villa Los Heroes,3,"[[0, 3600, 1800], [3600, 19800, 1800]]"
I12,I12,Mall Plaza Oeste,3,"[[3600, 19800, 8100], [19800, 23400, 720], [19800, 27000, 1200], [23400, 28800, 675], [23400, 32400, 900], [27000, 46800, 900], [28800, 34200, 900], [32400, 43200, 900], [34200, 45000, 720], [43200, 54000, 900], [45000, 50400, 675], [46800, 64800, 900], [50400, 59400, 818], [54000, 70200, 900], [59400, 66600, 654], [64800, 75600, 900], [66600, 73800, 720], [70200, 79200, 1285], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 1800]]"
I13,I13,(M) Del Sol,3,"[[19800, 23400, 1200], [19800, 27000, 1800], [23400, 28800, 675], [23400, 32400, 1125], [27000, 46800, 900], [28800, 34200, 771], [32400, 43200, 900], [34200, 45000, 720], [43200, 54000, 900], [45000, 50400, 771], [46800, 64800, 900], [50400, 59400, 818], [54000, 70200, 952], [59400, 66600, 720], [64800, 75600, 900], [66600, 73800, 654], [70200, 79200, 1125], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 900]]"
I14,I14,Mall Plaza Oeste,3,"[[19800, 23400, 1200], [19800, 27000, 1200], [23400, 28800, 600], [23400, 32400, 900], [27000, 46800, 900], [28800, 34200, 771], [32400, 43200, 900], [34200, 45000, 720], [43200, 54000, 900], [45000, 50400, 600], [46800, 64800, 900], [50400, 59400, 562], [54000, 70200, 900], [59400, 66600, 480], [64800, 75600, 900], [66600, 73800, 600], [70200, 79200, 1125], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 1028]]"
I14N,I14n,Centro,3,"[[0, 3600, 1800], [3600, 19800, 1800]]"
I16,I16,Poblacion Santiago,3,"[[3600, 19800, 8100], [19800, 23400, 1200], [19800, 27000, 1440], [23400, 28800, 771], [23400, 32400, 900], [27000, 46800, 1164], [28800, 34200, 771], [32400, 43200, 900], [34200, 45000, 720], [43200, 54000, 900], [45000, 50400, 771], [46800, 64800, 1200], [50400, 59400, 750], [54000, 70200, 900], [59400, 66600, 720], [64800, 75600, 1200], [66600, 73800, 654], [70200, 79200, 1125], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 1200]]"
I17,I17,Villa Francia,3,"[[19800, 23400, 1200], [19800, 27000, 1200], [23400, 28800, 675], [23400, 32400, 1000], [27000, 46800, 1164], [28800, 34200, 771], [32400, 43200, 981], [34200, 45000, 720], [43200, 54000, 981], [45000, 50400, 771], [46800, 64800, 1200], [50400, 59400, 818], [54000, 70200, 952], [59400, 66600, 720], [64800, 75600, 1200], [66600, 73800, 720], [70200, 79200, 1125], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 2400]]"
I18,I18,(M) Ula,3,"[[19800, 23400, 900], [19800, 27000, 1200], [23400, 28800, 771], [23400, 32400, 818], [27000, 46800, 1164], [28800, 34200, 771], [32400, 43200, 900], [34200, 45000, 720], [43200, 54000, 900], [45000, 50400, 771], [46800, 64800, 1125], [50400, 59400, 818], [54000, 70200, 952], [59400, 66600, 720], [64800, 75600, 1200], [66600, 73800, 800], [70200, 79200, 1125], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 2400]]"
I24,I24,Plaza Oeste,3,"[[19800, 23400, 900], [19800, 27000, 1440], [23400, 28800, 675], [23400, 32400, 900], [27000, 46800, 900], [28800, 34200, 900], [32400, 43200, 900], [34200, 45000, 771], [43200, 54000, 900], [45000, 50400, 900], [46800, 64800, 900], [50400, 59400, 750], [54000, 70200, 900], [59400, 66600, 720], [64800, 75600, 900], [66600, 73800, 720], [70200, 79200, 1125], [73800, 79200, 900], [75600, 79200, 1800], [79200, 86400, 1800]]"
I25,I25,© Villa S. Henriquez - Portal Oeste,3,"[[3600, 19800, 8100], [19800, 23400, 720], [19800, 27000, 1200], [23400, 28800, 360], [23400, 32400, 900], [27000, 46800, 1042], [28800, 34200, 675], [32400, 43200, 900], [34200, 45000, 720], [43200, 54000, 900], [45000, 50400, 771], [46800, 64800, 1058], [50400, 59400, 642], [54000, 70200, 1157], [59400, 66600, 450], [64800, 75600, 1080], [66600, 73800, 600], [70200, 79200, 1125], [73800, 79200, 771], [75600, 79200, 1800], [79200, 86400, 1800]]"
I26,I26,© Avenida Portales - (M) Cerrillos,3,"[[3600, 19800, 16200], [19800, 23400, 720], [19800, 27000, 2400], [23400, 28800, 675], [23400, 32400, 1000], [27000, 46800, 1164], [28800, 34200, 771], [32400, 43200, 900], [34200, 45000, 900], [43200, 54000, 900], [45000, 50400, 900], [46800, 64800, 1200], [50400, 59400, 900], [54000, 70200, 1012], [59400, 66600, 720], [64800, 75600, 1200], [66600, 73800, 800], [70200, 79200, 1125], [73800, 79200, 1080], [75600, 79200, 1200], [79200, 86400, 2400]]"
I39,I39,© Villa San Alberto - (M) Cerrillos,3,"[[19800, 23400, 3600], [23400, 28800, 1800], [23400, 32400, 1800], [27000, 46800, 1800], [28800, 34200, 1800], [32400, 43200, 1800], [34200, 45000, 1800], [43200, 54000, 1800], [45000, 50400, 1800], [46800, 64800, 1800], [50400, 59400, 1800], [54000, 70200, 1800], [59400, 66600, 1800], [64800, 75600, 1800], [66600, 73800, 1800], [70200, 79200, 1800], [73800, 79200, 1800], [75600, 79200, 1800], [79200, 86400, 3600]]"
J01,J01,(M) Quinta Normal,3,"[[3600, 19800, 5400], [19800, 23400, 450], [19800, 27000, 800], [23400, 28800, 317], [23400, 32400, 692], [27000, 46800, 860], [28800, 34200, 540], [32400, 43200, 720], [34200, 45000, 600], [43200, 54000, 771], [45000, 50400, 600], [46800, 64800, 782], [50400, 59400, 473], [54000, 70200, 771], [59400, 66600, 400], [64800, 75600, 830], [66600, 73800, 450], [70200, 79200, 900], [73800, 79200, 771], [75600, 79200, 900], [79200, 86400, 1200]]"
J01c,J01c,(M) San Pablo,3,"[[59400, 66600, 1800], [66600, 73800, 1800]]"
J02,J02,© Enea - (M) Ula,3,"[[19800, 23400, 720], [19800, 27000, 1028], [23400, 28800, 675], [23400, 32400, 900], [27000, 46800, 1237], [28800, 34200, 900], [32400, 43200, 900], [34200, 45000, 981], [43200, 54000, 900], [45000, 50400, 900], [46800, 64800, 1200], [50400, 59400, 750], [54000, 70200, 900], [59400, 66600, 900], [64800, 75600, 1200], [66600, 73800, 800], [70200, 79200, 900], [73800, 79200, 1080], [75600, 79200, 1200], [79200, 86400, 1440]]"
J03,J03,© El Montijo - (M) Republica,3,"[[19800, 23400, 600], [19800, 27000, 1028], [23400, 28800, 540], [23400, 32400, 818], [27000, 46800, 1042], [28800, 34200, 675], [32400, 43200, 900], [34200, 45000, 900], [43200, 54000, 900], [45000, 50400, 900], [46800, 64800, 1000], [50400, 59400, 900], [54000, 70200, 900], [59400, 66600, 720], [64800, 75600, 981], [66600, 73800, 720], [70200, 79200, 900], [73800, 79200, 1080], [75600, 79200, 1200], [79200, 86400, 1440]]"
J05,J05,© El Montijo - (M) Ula,3,"[[19800, 23400, 600], [19800, 27000, 1200], [23400, 28800, 600], [23400, 32400, 750], [27000, 46800, 942], [28800, 34200, 675], [32400, 43200, 830], [34200, 45000, 900], [43200, 54000, 830], [45000, 50400, 900], [46800, 64800, 947], [50400, 59400, 818], [54000, 70200, 810], [59400, 66600, 600], [64800, 75600, 900], [66600, 73800, 720], [70200, 79200, 900], [73800, 79200, 900], [75600, 79200, 1200], [79200, 86400, 1200]]"
J06,J06,(M) Pudahuel,3,"[[19800, 23400, 1800], [19800, 27000, 7200], [23400, 28800, 2700], [23400, 32400, 2250], [27000, 46800, 2475], [28800, 34200, 1800], [32400, 43200, 2160], [34200, 45000, 2160], [43200, 54000, 2160], [45000, 50400, 2700], [46800, 64800, 2571], [50400, 59400, 2250], [54000, 70200, 2314], [59400, 66600, 1800], [64800, 75600, 2160], [66600, 73800, 2400], [70200, 79200, 1800], [73800, 79200, 2700], [75600, 79200, 1800], [79200, 86400, 3600]]"
J08,J08,Lo Franco,3,"[[0, 3600, 1800], [3600, 19800, 1620], [19800, 23400, 720], [19800, 27000, 1200], [23400, 28800, 675], [23400, 32400, 818], [27000, 46800, 1042], [28800, 34200, 900], [32400, 43200, 900], [34200, 45000, 830], [43200, 54000, 900], [45000, 50400, 900], [46800, 64800, 1058], [50400, 59400, 818], [54000, 70200, 900], [59400, 66600, 600], [64800, 75600, 1080], [66600, 73800, 720], [70200, 79200, 1000], [73800, 79200, 771], [75600, 79200, 1200], [79200, 86400, 1200]]"
J10,J10,Parque De Los Reyes,3,"[[19800, 23400, 720], [19800, 27000, 1200], [23400, 28800, 900], [23400, 32400, 900], [27000, 46800, 990], [28800, 34200, 900], [32400, 43200, 900], [34200, 45000, 900], [43200, 54000, 900], [45000, 50400, 675], [46800, 64800, 782], [50400, 59400, 692], [54000, 70200, 736], [59400, 66600, 654], [64800, 75600, 900], [66600, 73800, 800], [70200, 79200, 818], [73800, 79200, 771], [75600, 79200, 900], [79200, 86400, 1440]]"
J13,J13,(M) Estacion Central,3,"[[19800, 23400, 720], [19800, 27000, 800], [23400, 28800, 600], [23400, 32400, 692], [27000, 46800, 900], [28800, 34200, 675], [32400, 43200, 771], [34200, 45000, 830], [43200, 54000, 720], [45000, 50400, 771], [46800, 64800, 947], [50400, 59400, 692], [54000, 70200, 704], [59400, 66600, 720], [64800, 75600, 981], [66600, 73800, 720], [70200, 79200, 900], [73800, 79200, 771], [75600, 79200, 900], [79200, 86400, 1200]]"
J16,J16,© Cerro Navia - (M) Estacion Central,3,"[[19800, 23400, 900], [19800, 27000, 1440], [23400, 28800, 771], [23400, 32400, 1125], [27000, 46800, 1414], [28800, 34200, 900], [32400, 43200, 1080], [34200, 45000, 900], [43200, 54000, 981], [45000, 50400, 900], [46800, 64800, 1200], [50400, 59400, 900], [54000, 70200, 1012], [59400, 66600, 800], [64800, 75600, 1200], [66600, 73800, 900], [70200, 79200, 1500], [73800, 79200, 1350], [75600, 79200, 1200], [79200, 86400, 2400]]"
J17,J17,(M) Pajaritos,3,"[[23400, 28800, 1800], [23400, 32400, 1800], [27000, 46800, 1800], [28800, 34200, 1800], [32400, 43200, 1800], [34200, 45000, 2160], [43200, 54000, 1800], [45000, 50400, 1800], [46800, 64800, 1800], [50400, 59400, 2250], [54000, 70200, 1800], [59400, 66600, 2400], [64800, 75600, 1800], [66600, 73800, 2400], [70200, 79200, 1800], [73800, 79200, 1800], [75600, 79200, 1800], [79200, 86400, 3600]]"
J19,J19,Pudahuel Sur,3,"[[19800, 23400, 1800], [19800, 27000, 1440], [23400, 28800, 540], [23400, 32400, 900], [27000, 46800, 1164], [28800, 34200, 771], [32400, 43200, 900], [34200, 45000, 720], [43200, 54000, 830], [45000, 50400, 771], [46800, 64800, 1200], [50400, 59400, 750], [54000, 70200, 900], [59400, 66600, 600], [64800, 75600, 1200], [66600, 73800, 800], [70200, 79200, 900], [73800, 79200, 1080], [75600, 79200, 1800], [79200, 86400, 2400]]"
J22,J22,Praderas De Lo Aguirre,3,"[[3600, 19800, 16200], [19800, 23400, 3600], [19800, 27000, 7200], [23400, 28800, 5400], [23400, 32400, 4500], [27000, 46800, 6600], [28800, 34200, 5400], [32400, 43200, 10800], [34200, 45000, 5400], [43200, 54000, 5400], [45000, 50400, 5400], [46800, 64800, 9000], [50400, 59400, 9000], [54000, 70200, 8100], [59400, 66600, 3600], [64800, 75600, 5400], [66600, 73800, 7200], [70200, 79200, 9000], [73800, 79200, 5400]]"
MTN,MTN,Nos,0,"[[21600, 22200, 600], [22200, 24120, 480], [24120, 24360, 240], [24360, 32520, 480], [25200, 32400, 720], [29400, 81000, 1200], [32400, 39600, 900], [32520, 33120, 600], [33120, 63360, 720], [39600, 61200, 720], [61200, 82800, 900], [63360, 72000, 480], [72000, 73440, 720], [73440, 73920, 480], [73920, 80400, 720], [80400, 81000, 600], [81000, 82800, 900]]"
